http://esf.luzhou.fang.com	四川	泸州
http://esf.meishan.fang.com	四川	眉山
http://esf.mianyang.fang.com	四川	绵阳
http://esf.deyang.fang.com	四川	德阳
http://esf.leshan.fang.com	四川	乐山
http://esf.neijiang.fang.com	四川	内江
http://esf.nanchong.fang.com	四川	南充
http://esf.binzhou.fang.com	山东	滨州
http://esf.jn.fang.com	山东	济南
http://esf.qd.fang.com	山东	青岛
http://esf.weihai.fang.com	山东	威海
http://esf.wf.fang.com	山东	潍坊
http://esf.yt.fang.com	山东	烟台
http://esf.zaozhuang.fang.com	山东	枣庄
http://esf.jining.fang.com	山东	济宁
http://esf.taian.fang.com	山东	泰安
http://esf.laiwu.fang.com	山东	莱芜
http://esf.dz.fang.com	山东	德州
http://esf.rz.fang.com	山东	日照
http://esf.heze.fang.com	山东	菏泽
http://esf.lc.fang.com	山东	聊城
http://esf.linyi.fang.com	山东	临沂
http://esf.dy.fang.com	山东	东营
http://esf.zb.fang.com	山东	淄博
http://esf.ly.fang.com	河南	洛阳
http://esf.zz.fang.com	河南	郑州
http://esf.kaifeng.fang.com	河南	开封
http://esf.pingdingshan.fang.com	河南	平顶山
http://esf.anyang.fang.com	河南	安阳
http://esf.hebi.fang.com	河南	鹤壁
http://esf.xx.fang.com	河南	新乡
http://esf.jiaozuo.fang.com	河南	焦作
http://esf.puyang.fang.com	河南	濮阳
http://esf.xuchang.fang.com	河南	许昌
http://esf.luohe.fang.com	河南	漯河
http://esf.sanmenxia.fang.com	河南	三门峡
http://esf.nanyang.fang.com	河南	南阳
http://esf.shangqiu.fang.com	河南	商丘
http://esf.xinyang.fang.com	河南	信阳
http://esf.zhoukou.fang.com	河南	周口
http://esf.zhumadian.fang.com	河南	驻马店
http://esf.jiyuan.fang.com	河南	济源
http://esf.huangshi.fang.com	湖北	黄石
http://esf.wuhan.fang.com	湖北	武汉
http://esf.yc.fang.com	湖北	宜昌
http://esf.shiyan.fang.com	湖北	十堰
http://esf.ezhou.fang.com	湖北	鄂州
http://esf.jingmen.fang.com	湖北	荆门
http://esf.xiaogan.fang.com	湖北	孝感
http://esf.jingzhou.fang.com	湖北	荆州
http://esf.huanggang.fang.com	湖北	黄冈
http://esf.xianning.fang.com	湖北	咸宁
http://esf.suizhou.fang.com	湖北	随州
http://esf.xiantao.fang.com	湖北	仙桃
http://esf.tianmen.fang.com	湖北	天门
http://esf.qj.fang.com	湖北	潜江
http://esf.xiangyang.fang.com	湖北	襄阳
http://esf.cz.fang.com	江苏	常州
http://esf.huaian.fang.com	江苏	淮安
http://esf.nanjing.fang.com	江苏	南京
http://esf.nt.fang.com	江苏	南通
http://esf.suzhou.fang.com	江苏	苏州
http://esf.taizhou.fang.com	江苏	泰州
http://esf.wuxi.fang.com	江苏	无锡
http://esf.xz.fang.com	江苏	徐州
http://esf.yz.fang.com	江苏	扬州
http://esf.lyg.fang.com	江苏	连云港
http://esf.yancheng.fang.com	江苏	盐城
http://esf.zhenjiang.fang.com	江苏	镇江
http://esf.sq.fang.com	江苏	宿迁
http://esf.hz.fang.com	浙江	杭州
http://esf.jx.fang.com	浙江	嘉兴
http://esf.jh.fang.com	浙江	金华
http://esf.nb.fang.com	浙江	宁波
http://esf.wz.fang.com	浙江	温州
http://esf.quzhou.fang.com	浙江	衢州
http://esf.huzhou.fang.com	浙江	湖州
http://esf.shaoxing.fang.com	浙江	绍兴
http://esf.zhoushan.fang.com	浙江	舟山
http://esf.tz.fang.com	浙江	台州
http://esf.ls.fang.com	浙江	丽水
http://esf.cs.fang.com	湖南	长沙
http://esf.changde.fang.com	湖南	常德
http://esf.xt.fang.com	湖南	湘潭
http://esf.shaoyang.fang.com	湖南	邵阳
http://esf.zhangjiajie.fang.com	湖南	张家界
http://esf.yiyang.fang.com	湖南	益阳
http://esf.chenzhou.fang.com	湖南	郴州
http://esf.yongzhou.fang.com	湖南	永州
http://esf.huaihua.fang.com	湖南	怀化
http://esf.loudi.fang.com	湖南	娄底
http://esf.hengyang.fang.com	湖南	衡阳
http://esf.yueyang.fang.com	湖南	岳阳
http://esf.zhuzhou.fang.com	湖南	株洲
http://esf.fangchenggang.fang.com	广西	防城港
http://esf.guilin.fang.com	广西	桂林
http://esf.nn.fang.com	广西	南宁
http://esf.wuzhou.fang.com	广西	梧州
http://esf.qinzhou.fang.com	广西	钦州
http://esf.baise.fang.com	广西	百色
http://esf.hezhou.fang.com	广西	贺州
http://esf.hechi.fang.com	广西	河池
http://esf.laibin.fang.com	广西	来宾
http://esf.chongzuo.fang.com	广西	崇左
http://esf.yl.fang.com	广西	玉林
http://esf.bh.fang.com	广西	北海
http://esf.guigang.fang.com	广西	贵港
http://esf.liuzhou.fang.com	广西	柳州
http://esf.fz.fang.com	福建	福州
http://esf.qz.fang.com	福建	泉州
http://esf.xm.fang.com	福建	厦门
http://esf.zhangzhou.fang.com	福建	漳州
http://esf.sanming.fang.com	福建	三明
http://esf.nanping.fang.com	福建	南平
http://esf.longyan.fang.com	福建	龙岩
http://esf.ningde.fang.com	福建	宁德
http://esf.putian.fang.com	福建	莆田
http://esf.jiujiang.fang.com	江西	九江
http://esf.nc.fang.com	江西	南昌
http://esf.jingdezhen.fang.com	江西	景德镇
http://esf.pingxiang.fang.com	江西	萍乡
http://esf.xinyu.fang.com	江西	新余
http://esf.yingtan.fang.com	江西	鹰潭
http://esf.jian.fang.com	江西	吉安
http://esf.yichun.fang.com	江西	宜春
http://esf.jxfuzhou.fang.com	江西	抚州
http://esf.shangrao.fang.com	江西	上饶
http://esf.ganzhou.fang.com	江西	赣州
http://esf.lz.fang.com	甘肃	兰州
http://esf.qingyang.fang.com	甘肃	庆阳
http://esf.jiayuguan.fang.com	甘肃	嘉峪关
http://esf.jinchang.fang.com	甘肃	金昌
http://esf.baiyin.fang.com	甘肃	白银
http://esf.tianshui.fang.com	甘肃	天水
http://esf.wuwei.fang.com	甘肃	武威
http://esf.zhangye.fang.com	甘肃	张掖
http://esf.pingliang.fang.com	甘肃	平凉
http://esf.jiuquan.fang.com	甘肃	酒泉
http://esf.dingxi.fang.com	甘肃	定西
http://esf.longnan.fang.com	甘肃	陇南
http://esf.xian.fang.com	陕西	西安
http://esf.xianyang.fang.com	陕西	咸阳
http://esf.tongchuan.fang.com	陕西	铜川
http://esf.weinan.fang.com	陕西	渭南
http://esf.yanan.fang.com	陕西	延安
http://esf.hanzhong.fang.com	陕西	汉中
http://esf.sxyulin.fang.com	陕西	榆林
http://esf.ankang.fang.com	陕西	安康
http://esf.shangluo.fang.com	陕西	商洛
http://esf.baoji.fang.com	陕西	宝鸡
http://esf.sanya.fang.com	海南	三亚
http://esf.sansha.fang.com	海南	三沙
http://esf.wuzhishan.fang.com	海南	五指山
http://esf.dongfang.fang.com	海南	东方
http://esf.danzhou.fang.com	海南	儋州
http://esf.wanning.fang.com	海南	万宁
http://esf.km.fang.com	云南	昆明
http://esf.yuxi.fang.com	云南	玉溪
http://esf.baoshan.fang.com	云南	保山
http://esf.zhaotong.fang.com	云南	昭通
http://esf.puer.fang.com	云南	普洱
http://esf.lincang.fang.com	云南	临沧
http://esf.qujing.fang.com	云南	曲靖
http://esf.lijiang.fang.com	云南	丽江
http://esf.yinchuan.fang.com	宁夏	银川
http://esf.shizuishan.fang.com	宁夏	石嘴山
http://esf.wuzhong.fang.com	宁夏	吴忠
http://esf.guyuan.fang.com	宁夏	固原
http://esf.zhongwei.fang.com	宁夏	中卫
http://esf.gy.fang.com	贵州	贵阳
http://esf.lps.fang.com	贵州	六盘水
http://esf.zunyi.fang.com	贵州	遵义
http://esf.anshun.fang.com	贵州	安顺
http://esf.tongren.fang.com	贵州	铜仁
http://esf.bijie.fang.com	贵州	毕节
http://esf.xn.fang.com	青海	西宁
http://esf.haidong.fang.com	青海	海东
